year,state,num_sightings,name,region,decade,population,(num_sightings/population) * 1000,2017,breweries,per_capita_gdp_current,num_movies,Urban,Suburban,Rural
2007,AK,8,Alaska,West,2e3,626932,0.012760554573701774,40,15,49379,15,0.75,0.77,0.63
2007,AL,52,Alabama,South,2e3,4447100,0.011693013424478874,37,5,49379,15,0.75,0.77,0.63
2007,AR,35,Arkansas,South,2e3,2673400,0.013091942844318097,36,4,49379,15,0.75,0.77,0.63
2007,AZ,141,Arizona,West,2e3,5130632,0.027481994420960224,120,33,49379,15,0.75,0.77,0.63
2007,CA,584,California,West,2e3,33871648,0.01724155848572824,981,310,49379,15,0.75,0.77,0.63
2007,CO,90,Colorado,West,2e3,4301261,0.020924096445205254,408,112,49379,15,0.75,0.77,0.63
2007,CT,64,Connecticut,Northeast,2e3,3405565,0.018792770068990022,83,19,49379,15,0.75,0.77,0.63
2007,DE,13,Delaware,South,2e3,783600,0.016590096988259313,27,10,49379,15,0.75,0.77,0.63
2007,FL,264,Florida,South,2e3,15982378,0.01651819272451196,287,50,49379,15,0.75,0.77,0.63
2007,GA,106,Georgia,South,2e3,8186453,0.01294822067628068,78,23,49379,15,0.75,0.77,0.63
2007,HI,22,Hawaii,West,2e3,1211537,0.0181587520645263,25,12,49379,15,0.75,0.77,0.63
2007,IA,50,Iowa,Midwest,2e3,2926324,0.01708628299532109,98,20,49379,15,0.75,0.77,0.63
2007,ID,18,Idaho,West,2e3,1293953,0.013910860749965415,68,20,49379,15,0.75,0.77,0.63
2007,IL,180,Illinois,Midwest,2e3,12419293,0.014493578660234525,259,52,49379,15,0.75,0.77,0.63
2007,IN,81,Indiana,Midwest,2e3,6080485,0.013321305783995848,171,30,49379,15,0.75,0.77,0.63
2007,KS,45,Kansas,Midwest,2e3,2688418,0.01673846849708639,49,18,49379,15,0.75,0.77,0.63
2007,KY,58,Kentucky,South,2e3,4041769,0.014350152123983335,63,12,49379,15,0.75,0.77,0.63
2007,LA,25,Louisiana,South,2e3,4468976,0.005594122680452972,37,10,49379,15,0.75,0.77,0.63
2007,MA,67,Massachusetts,Northeast,2e3,6349097,0.010552681743561328,161,43,49379,15,0.75,0.77,0.63
2007,MD,43,Maryland,South,2e3,5296486,0.008118590325736724,94,24,49379,15,0.75,0.77,0.63
2007,ME,25,Maine,Northeast,2e3,1274923,0.01960902736871168,109,43,49379,15,0.75,0.77,0.63
2007,MI,138,Michigan,Midwest,2e3,9938444,0.013885473420185292,402,94,49379,15,0.75,0.77,0.63
2007,MN,52,Minnesota,Midwest,2e3,4919479,0.010570225017730537,183,34,49379,15,0.75,0.77,0.63
2007,MO,113,Missouri,Midwest,2e3,5595211,0.020195842480292523,131,38,49379,15,0.75,0.77,0.63
2007,MS,25,Mississippi,South,2e3,2844658,0.0087884026832048,16,NA,49379,15,0.75,0.77,0.63
2007,MT,20,Montana,West,2e3,902195,0.02216815655152157,86,26,49379,15,0.75,0.77,0.63
2007,NC,111,North Carolina,South,2e3,8049313,0.01378999673636744,287,45,49379,15,0.75,0.77,0.63
2007,ND,6,North Dakota,Midwest,2e3,642200,0.009342883836810962,17,3,49379,15,0.75,0.77,0.63
2007,NE,29,Nebraska,Midwest,2e3,1711263,0.016946547666840225,49,17,49379,15,0.75,0.77,0.63
2007,NH,31,New Hampshire,Northeast,2e3,1235786,0.025085249387838994,77,15,49379,15,0.75,0.77,0.63
2007,NJ,69,New Jersey,Northeast,2e3,8414350,0.008200276907901384,102,21,49379,15,0.75,0.77,0.63
2007,NM,49,New Mexico,West,2e3,1819046,0.026937196750384543,91,21,49379,15,0.75,0.77,0.63
2007,NV,57,Nevada,West,2e3,1998257,0.028524859414980158,43,16,49379,15,0.75,0.77,0.63
2007,NY,171,New York,Northeast,2e3,18976457,0.009011165782948841,420,77,49379,15,0.75,0.77,0.63
2007,OH,115,Ohio,Midwest,2e3,11353140,0.010129356283812233,269,58,49379,15,0.75,0.77,0.63
2007,OK,39,Oklahoma,South,2e3,3450654,0.011302205321078266,28,6,49379,15,0.75,0.77,0.63
2007,OR,112,Oregon,West,2e3,3421399,0.03273514723070885,323,96,49379,15,0.75,0.77,0.63
2007,PA,151,Pennsylvania,Northeast,2e3,12281054,0.012295361619613431,352,94,49379,15,0.75,0.77,0.63
2007,RI,14,Rhode Island,Northeast,2e3,1048319,0.013354713593858359,19,5,49379,15,0.75,0.77,0.63
2007,SC,78,South Carolina,South,2e3,4012012,0.0194416168246755,70,17,49379,15,0.75,0.77,0.63
2007,SD,14,South Dakota,Midwest,2e3,754844,0.018546878560338296,23,8,49379,15,0.75,0.77,0.63
2007,TN,64,Tennessee,South,2e3,5689283,0.011249220683871764,108,22,49379,15,0.75,0.77,0.63
2007,TX,213,Texas,South,2e3,20851820,0.010214935674679716,279,45,49379,15,0.75,0.77,0.63
2007,UT,36,Utah,West,2e3,2233169,0.016120589171710695,36,15,49379,15,0.75,0.77,0.63
2007,VA,70,Virginia,South,2e3,7078515,0.009889079842311558,238,35,49379,15,0.75,0.77,0.63
2007,VT,22,Vermont,Northeast,2e3,608827,0.036135059713186174,76,22,49379,15,0.75,0.77,0.63
2007,WA,219,Washington,West,2e3,5894121,0.03715566748629694,448,110,49379,15,0.75,0.77,0.63
2007,WI,60,Wisconsin,Midwest,2e3,5363675,0.01118636009825353,237,105,49379,15,0.75,0.77,0.63
2007,WV,26,West Virginia,South,2e3,1808344,0.01437779537521622,24,6,49379,15,0.75,0.77,0.63
2007,WY,9,Wyoming,West,2e3,493782,0.018226666828681484,36,14,49379,15,0.75,0.77,0.63
2008,AK,12,Alaska,West,2e3,626932,0.01914083186055266,40,16,50088,16,0.75,0.77,0.63
2008,AL,51,Alabama,South,2e3,4447100,0.011468147781700433,37,5,50088,16,0.75,0.77,0.63
2008,AR,40,Arkansas,South,2e3,2673400,0.014962220393506396,36,4,50088,16,0.75,0.77,0.63
2008,AZ,178,Arizona,West,2e3,5130632,0.034693581609439146,120,33,50088,16,0.75,0.77,0.63
2008,CA,704,California,West,2e3,33871648,0.020784344475946372,981,333,50088,16,0.75,0.77,0.63
2008,CO,99,Colorado,West,2e3,4301261,0.02301650608972578,408,117,50088,16,0.75,0.77,0.63
2008,CT,61,Connecticut,Northeast,2e3,3405565,0.017911858972006114,83,21,50088,16,0.75,0.77,0.63
2008,DE,12,Delaware,South,2e3,783600,0.015313935681470138,27,9,50088,16,0.75,0.77,0.63
2008,FL,301,Florida,South,2e3,15982378,0.018833242462417042,287,61,50088,16,0.75,0.77,0.63
2008,GA,103,Georgia,South,2e3,8186453,0.012581761600536886,78,20,50088,16,0.75,0.77,0.63
2008,HI,18,Hawaii,West,2e3,1211537,0.014857160780066972,25,11,50088,16,0.75,0.77,0.63
2008,IA,36,Iowa,Midwest,2e3,2926324,0.012302123756631186,98,21,50088,16,0.75,0.77,0.63
2008,ID,26,Idaho,West,2e3,1293953,0.02009346552772782,68,24,50088,16,0.75,0.77,0.63
2008,IL,167,Illinois,Midwest,2e3,12419293,0.013446820201439807,259,51,50088,16,0.75,0.77,0.63
2008,IN,122,Indiana,Midwest,2e3,6080485,0.02006418895861103,171,30,50088,16,0.75,0.77,0.63
2008,KS,31,Kansas,Midwest,2e3,2688418,0.011530944964659513,49,17,50088,16,0.75,0.77,0.63
2008,KY,70,Kentucky,South,2e3,4041769,0.017319149115152303,63,12,50088,16,0.75,0.77,0.63
2008,LA,45,Louisiana,South,2e3,4468976,0.010069420824815349,37,10,50088,16,0.75,0.77,0.63
2008,MA,74,Massachusetts,Northeast,2e3,6349097,0.011655200731694602,161,45,50088,16,0.75,0.77,0.63
2008,MD,64,Maryland,South,2e3,5296486,0.012083483275515124,94,24,50088,16,0.75,0.77,0.63
2008,ME,27,Maine,Northeast,2e3,1274923,0.021177749558208614,109,43,50088,16,0.75,0.77,0.63
2008,MI,140,Michigan,Midwest,2e3,9938444,0.01408671216540537,402,96,50088,16,0.75,0.77,0.63
2008,MN,54,Minnesota,Midwest,2e3,4919479,0.010976772133797096,183,36,50088,16,0.75,0.77,0.63
2008,MO,104,Missouri,Midwest,2e3,5595211,0.018587324052658605,131,38,50088,16,0.75,0.77,0.63
2008,MS,24,Mississippi,South,2e3,2844658,0.008436866575876608,16,NA,50088,16,0.75,0.77,0.63
2008,MT,19,Montana,West,2e3,902195,0.02105974872394549,86,31,50088,16,0.75,0.77,0.63
2008,NC,132,North Carolina,South,2e3,8049313,0.01639891503784236,287,50,50088,16,0.75,0.77,0.63
2008,ND,10,North Dakota,Midwest,2e3,642200,0.015571473061351603,17,3,50088,16,0.75,0.77,0.63
2008,NE,18,Nebraska,Midwest,2e3,1711263,0.010518546827693931,49,16,50088,16,0.75,0.77,0.63
2008,NH,34,New Hampshire,Northeast,2e3,1235786,0.027512854167307286,77,16,50088,16,0.75,0.77,0.63
2008,NJ,103,New Jersey,Northeast,2e3,8414350,0.012240993065418006,102,20,50088,16,0.75,0.77,0.63
2008,NM,58,New Mexico,West,2e3,1819046,0.031884845133108235,91,20,50088,16,0.75,0.77,0.63
2008,NV,68,Nevada,West,2e3,1998257,0.03402965684594124,43,17,50088,16,0.75,0.77,0.63
2008,NY,209,New York,Northeast,2e3,18976457,0.011013647068048584,420,81,50088,16,0.75,0.77,0.63
2008,OH,136,Ohio,Midwest,2e3,11353140,0.011979064822595335,269,66,50088,16,0.75,0.77,0.63
2008,OK,57,Oklahoma,South,2e3,3450654,0.016518607776960542,28,9,50088,16,0.75,0.77,0.63
2008,OR,92,Oregon,West,2e3,3421399,0.026889585225225117,323,108,50088,16,0.75,0.77,0.63
2008,PA,190,Pennsylvania,Northeast,2e3,12281054,0.015470984819381138,352,97,50088,16,0.75,0.77,0.63
2008,RI,17,Rhode Island,Northeast,2e3,1048319,0.016216437935399432,19,5,50088,16,0.75,0.77,0.63
2008,SC,45,South Carolina,South,2e3,4012012,0.01121631739885125,70,16,50088,16,0.75,0.77,0.63
2008,SD,8,South Dakota,Midwest,2e3,754844,0.010598216320193312,23,7,50088,16,0.75,0.77,0.63
2008,TN,102,Tennessee,South,2e3,5689283,0.01792844546492062,108,23,50088,16,0.75,0.77,0.63
2008,TX,365,Texas,South,2e3,20851820,0.017504467235953503,279,47,50088,16,0.75,0.77,0.63
2008,UT,29,Utah,West,2e3,2233169,0.012986030166100282,36,15,50088,16,0.75,0.77,0.63
2008,VA,99,Virginia,South,2e3,7078515,0.01398598434841206,238,43,50088,16,0.75,0.77,0.63
2008,VT,15,Vermont,Northeast,2e3,608827,0.024637540713536032,76,24,50088,16,0.75,0.77,0.63
2008,WA,199,Washington,West,2e3,5894121,0.03376245584371274,448,121,50088,16,0.75,0.77,0.63
2008,WI,68,Wisconsin,Midwest,2e3,5363675,0.012677874778020667,237,110,50088,16,0.75,0.77,0.63
2008,WV,31,West Virginia,South,2e3,1808344,0.017142756024296265,24,6,50088,16,0.75,0.77,0.63
2008,WY,12,Wyoming,West,2e3,493782,0.02430222243824198,36,14,50088,16,0.75,0.77,0.63
2009,AK,17,Alaska,West,2e3,626932,0.027116178469116268,40,18,48470,19,0.73,0.76,0.68
2009,AL,35,Alabama,South,2e3,4447100,0.007870297497245396,37,5,48470,19,0.73,0.76,0.68
2009,AR,28,Arkansas,South,2e3,2673400,0.010473554275454478,36,5,48470,19,0.73,0.76,0.68
2009,AZ,160,Arizona,West,2e3,5130632,0.03118524189612508,120,34,48470,19,0.73,0.76,0.68
2009,CA,644,California,West,2e3,33871648,0.019012951480837304,981,340,48470,19,0.73,0.76,0.68
2009,CO,89,Colorado,West,2e3,4301261,0.020691606484702977,408,116,48470,19,0.73,0.76,0.68
2009,CT,69,Connecticut,Northeast,2e3,3405565,0.020260955230629867,83,19,48470,19,0.73,0.76,0.68
2009,DE,9,Delaware,South,2e3,783600,0.011485451761102604,27,11,48470,19,0.73,0.76,0.68
2009,FL,252,Florida,South,2e3,15982378,0.01576736578248869,287,52,48470,19,0.73,0.76,0.68
2009,GA,82,Georgia,South,2e3,8186453,0.010016548070330337,78,22,48470,19,0.73,0.76,0.68
2009,HI,19,Hawaii,West,2e3,1211537,0.015682558601181805,25,11,48470,19,0.73,0.76,0.68
2009,IA,41,Iowa,Midwest,2e3,2926324,0.014010752056163296,98,28,48470,19,0.73,0.76,0.68
2009,ID,24,Idaho,West,2e3,1293953,0.01854781433328722,68,25,48470,19,0.73,0.76,0.68
2009,IL,138,Illinois,Midwest,2e3,12419293,0.011111743639513134,259,60,48470,19,0.73,0.76,0.68
2009,IN,77,Indiana,Midwest,2e3,6080485,0.012663463523057783,171,39,48470,19,0.73,0.76,0.68
2009,KS,43,Kansas,Midwest,2e3,2688418,0.015994536563882552,49,17,48470,19,0.73,0.76,0.68
2009,KY,60,Kentucky,South,2e3,4041769,0.014844984955844829,63,15,48470,19,0.73,0.76,0.68
2009,LA,56,Louisiana,South,2e3,4468976,0.012530834804214658,37,11,48470,19,0.73,0.76,0.68
2009,MA,77,Massachusetts,Northeast,2e3,6349097,0.012127708869466004,161,44,48470,19,0.73,0.76,0.68
2009,MD,43,Maryland,South,2e3,5296486,0.008118590325736724,94,26,48470,19,0.73,0.76,0.68
2009,ME,42,Maine,Northeast,2e3,1274923,0.03294316597943562,109,42,48470,19,0.73,0.76,0.68
2009,MI,125,Michigan,Midwest,2e3,9938444,0.012577421576254794,402,104,48470,19,0.73,0.76,0.68
2009,MN,63,Minnesota,Midwest,2e3,4919479,0.012806234156096611,183,39,48470,19,0.73,0.76,0.68
2009,MO,90,Missouri,Midwest,2e3,5595211,0.016085184276339176,131,47,48470,19,0.73,0.76,0.68
2009,MS,28,Mississippi,South,2e3,2844658,0.009843011005189377,16,NA,48470,19,0.73,0.76,0.68
2009,MT,32,Montana,West,2e3,902195,0.035469050482434504,86,31,48470,19,0.73,0.76,0.68
2009,NC,126,North Carolina,South,2e3,8049313,0.015653509808849525,287,52,48470,19,0.73,0.76,0.68
2009,ND,9,North Dakota,Midwest,2e3,642200,0.014014325755216443,17,3,48470,19,0.73,0.76,0.68
2009,NE,25,Nebraska,Midwest,2e3,1711263,0.014609092816241571,49,17,48470,19,0.73,0.76,0.68
2009,NH,26,New Hampshire,Northeast,2e3,1235786,0.021039241422058513,77,17,48470,19,0.73,0.76,0.68
2009,NJ,119,New Jersey,Northeast,2e3,8414350,0.014142506551308182,102,22,48470,19,0.73,0.76,0.68
2009,NM,51,New Mexico,West,2e3,1819046,0.028036674168767584,91,21,48470,19,0.73,0.76,0.68
2009,NV,47,Nevada,West,2e3,1998257,0.023520498114106444,43,18,48470,19,0.73,0.76,0.68
2009,NY,202,New York,Northeast,2e3,18976457,0.01064476893658284,420,84,48470,19,0.73,0.76,0.68
2009,OH,132,Ohio,Midwest,2e3,11353140,0.011626739386636649,269,66,48470,19,0.73,0.76,0.68
2009,OK,40,Oklahoma,South,2e3,3450654,0.01159200545751617,28,10,48470,19,0.73,0.76,0.68
2009,OR,80,Oregon,West,2e3,3421399,0.023382248021934886,323,108,48470,19,0.73,0.76,0.68
2009,PA,167,Pennsylvania,Northeast,2e3,12281054,0.013598181393877105,352,96,48470,19,0.73,0.76,0.68
2009,RI,18,Rhode Island,Northeast,2e3,1048319,0.01717034604924646,19,5,48470,19,0.73,0.76,0.68
2009,SC,68,South Carolina,South,2e3,4012012,0.016949101847152998,70,15,48470,19,0.73,0.76,0.68
2009,SD,13,South Dakota,Midwest,2e3,754844,0.01722210152031413,23,7,48470,19,0.73,0.76,0.68
2009,TN,71,Tennessee,South,2e3,5689283,0.012479604196170238,108,23,48470,19,0.73,0.76,0.68
2009,TX,260,Texas,South,2e3,20851820,0.012468935565336743,279,47,48470,19,0.73,0.76,0.68
2009,UT,36,Utah,West,2e3,2233169,0.016120589171710695,36,18,48470,19,0.73,0.76,0.68
2009,VA,82,Virginia,South,2e3,7078515,0.011584350672422111,238,42,48470,19,0.73,0.76,0.68
2009,VT,23,Vermont,Northeast,2e3,608827,0.03777756242742191,76,27,48470,19,0.73,0.76,0.68
2009,WA,232,Washington,West,2e3,5894121,0.03936125505397667,448,138,48470,19,0.73,0.76,0.68
2009,WI,63,Wisconsin,Midwest,2e3,5363675,0.011745678103166205,237,108,48470,19,0.73,0.76,0.68
2009,WV,38,West Virginia,South,2e3,1808344,0.02101370093300832,24,8,48470,19,0.73,0.76,0.68
2009,WY,5,Wyoming,West,2e3,493782,0.010125926015934157,36,13,48470,19,0.73,0.76,0.68
2010,AK,16,Alaska,West,2010,710231,0.022527881773676452,40,20,49673,7,0.78,0.79,0.69
2010,AL,26,Alabama,South,2010,4779736,0.005439630975434627,37,7,49673,7,0.78,0.79,0.69
2010,AR,48,Arkansas,South,2010,2915918,0.016461368255211568,36,5,49673,7,0.78,0.79,0.69
2010,AZ,122,Arizona,West,2010,6392017,0.019086307185979014,120,37,49673,7,0.78,0.79,0.69
2010,CA,598,California,West,2010,37253956,0.016051986532651726,981,358,49673,7,0.78,0.79,0.69
2010,CO,71,Colorado,West,2010,5029196,0.014117564716109691,408,129,49673,7,0.78,0.79,0.69
2010,CT,66,Connecticut,Northeast,2010,3574097,0.018466202791921987,83,21,49673,7,0.78,0.79,0.69
2010,DE,13,Delaware,South,2010,897934,0.014477678760354324,27,11,49673,7,0.78,0.79,0.69
2010,FL,218,Florida,South,2010,18801310,0.011594936735791284,287,60,49673,7,0.78,0.79,0.69
2010,GA,76,Georgia,South,2010,9687653,0.007845037389344974,78,26,49673,7,0.78,0.79,0.69
2010,HI,30,Hawaii,West,2010,1360301,0.02205394247302619,25,11,49673,7,0.78,0.79,0.69
2010,IA,50,Iowa,Midwest,2010,3046355,0.016413057572082047,98,27,49673,7,0.78,0.79,0.69
2010,ID,32,Idaho,West,2010,1567582,0.020413605157497343,68,25,49673,7,0.78,0.79,0.69
2010,IL,204,Illinois,Midwest,2010,12830632,0.01589945062721774,259,62,49673,7,0.78,0.79,0.69
2010,IN,96,Indiana,Midwest,2010,6483802,0.014806127639307925,171,43,49673,7,0.78,0.79,0.69
2010,KS,51,Kansas,Midwest,2010,2853118,0.017875180767146677,49,17,49673,7,0.78,0.79,0.69
2010,KY,53,Kentucky,South,2010,4339367,0.012213762975106738,63,14,49673,7,0.78,0.79,0.69
2010,LA,29,Louisiana,South,2010,4533372,0.00639700426084601,37,12,49673,7,0.78,0.79,0.69
2010,MA,105,Massachusetts,Northeast,2010,6547629,0.01603633926112796,161,48,49673,7,0.78,0.79,0.69
2010,MD,50,Maryland,South,2010,5773552,0.008660180076320436,94,24,49673,7,0.78,0.79,0.69
2010,ME,29,Maine,Northeast,2010,1328361,0.021831414803656538,109,44,49673,7,0.78,0.79,0.69
2010,MI,124,Michigan,Midwest,2010,9883640,0.012545985082419029,402,111,49673,7,0.78,0.79,0.69
2010,MN,59,Minnesota,Midwest,2010,5303925,0.011123837535410096,183,42,49673,7,0.78,0.79,0.69
2010,MO,115,Missouri,Midwest,2010,5988927,0.019202104149875263,131,51,49673,7,0.78,0.79,0.69
2010,MS,20,Mississippi,South,2010,2967297,0.0067401409430872606,16,3,49673,7,0.78,0.79,0.69
2010,MT,32,Montana,West,2010,989415,0.03234234370815078,86,31,49673,7,0.78,0.79,0.69
2010,NC,130,North Carolina,South,2010,9535483,0.013633289472594099,287,61,49673,7,0.78,0.79,0.69
2010,ND,5,North Dakota,Midwest,2010,672591,0.007433938307232776,17,3,49673,7,0.78,0.79,0.69
2010,NE,38,Nebraska,Midwest,2010,1826341,0.0208066292110838,49,16,49673,7,0.78,0.79,0.69
2010,NH,24,New Hampshire,Northeast,2010,1316470,0.018230571148601944,77,19,49673,7,0.78,0.79,0.69
2010,NJ,93,New Jersey,Northeast,2010,8791894,0.010577925530039375,102,24,49673,7,0.78,0.79,0.69
2010,NM,35,New Mexico,West,2010,2059179,0.016997065335262258,91,26,49673,7,0.78,0.79,0.69
2010,NV,50,Nevada,West,2010,2700551,0.018514740140067713,43,20,49673,7,0.78,0.79,0.69
2010,NY,179,New York,Northeast,2010,19378102,0.009237230766976044,420,100,49673,7,0.78,0.79,0.69
2010,OH,131,Ohio,Midwest,2010,11536504,0.011355259791007745,269,75,49673,7,0.78,0.79,0.69
2010,OK,36,Oklahoma,South,2010,3751351,0.00959654268555515,28,10,49673,7,0.78,0.79,0.69
2010,OR,83,Oregon,West,2010,3831074,0.02166494304208167,323,120,49673,7,0.78,0.79,0.69
2010,PA,169,Pennsylvania,Northeast,2010,12702379,0.013304594359843932,352,118,49673,7,0.78,0.79,0.69
2010,RI,20,Rhode Island,Northeast,2010,1052567,0.019001165721517013,19,5,49673,7,0.78,0.79,0.69
2010,SC,68,South Carolina,South,2010,4625364,0.014701545651326036,70,16,49673,7,0.78,0.79,0.69
2010,SD,14,South Dakota,Midwest,2010,814180,0.017195214817362255,23,8,49673,7,0.78,0.79,0.69
2010,TN,70,Tennessee,South,2010,6346105,0.01103038793086468,108,26,49673,7,0.78,0.79,0.69
2010,TX,224,Texas,South,2010,25145561,0.00890813293050014,279,59,49673,7,0.78,0.79,0.69
2010,UT,39,Utah,West,2010,2763885,0.014110572617891122,36,18,49673,7,0.78,0.79,0.69
2010,VA,75,Virginia,South,2010,8001024,0.009373800153580341,238,44,49673,7,0.78,0.79,0.69
2010,VT,13,Vermont,Northeast,2010,625741,0.020775368722842198,76,32,49673,7,0.78,0.79,0.69
2010,WA,272,Washington,West,2010,6724540,0.0404488634166798,448,157,49673,7,0.78,0.79,0.69
2010,WI,64,Wisconsin,Midwest,2010,5686986,0.011253764296237059,237,119,49673,7,0.78,0.79,0.69
2010,WV,20,West Virginia,South,2010,1852994,0.010793343097711057,24,8,49673,7,0.78,0.79,0.69
2010,WY,13,Wyoming,West,2010,563626,0.02306494022632029,36,16,49673,7,0.78,0.79,0.69
2011,AK,18,Alaska,West,2010,710231,0.02534386699538601,40,23,50881,18,0.8,0.82,0.73
2011,AL,41,Alabama,South,2010,4779736,0.008577879615108449,37,9,50881,18,0.8,0.82,0.73
2011,AR,44,Arkansas,South,2010,2915918,0.015089587567277268,36,7,50881,18,0.8,0.82,0.73
2011,AZ,161,Arizona,West,2010,6392017,0.025187667679857546,120,45,50881,18,0.8,0.82,0.73
2011,CA,621,California,West,2010,37253956,0.01666937063006141,981,401,50881,18,0.8,0.82,0.73
2011,CO,121,Colorado,West,2010,5029196,0.02405951169928553,408,149,50881,18,0.8,0.82,0.73
2011,CT,78,Connecticut,Northeast,2010,3574097,0.021823694208635076,83,20,50881,18,0.8,0.82,0.73
2011,DE,14,Delaware,South,2010,897934,0.015591346357304657,27,12,50881,18,0.8,0.82,0.73
2011,FL,337,Florida,South,2010,18801310,0.017924282935603955,287,71,50881,18,0.8,0.82,0.73
2011,GA,93,Georgia,South,2010,9687653,0.009599848384330032,78,25,50881,18,0.8,0.82,0.73
2011,HI,20,Hawaii,West,2010,1360301,0.014702628315350793,25,12,50881,18,0.8,0.82,0.73
2011,IA,45,Iowa,Midwest,2010,3046355,0.014771751814873842,98,35,50881,18,0.8,0.82,0.73
2011,ID,43,Idaho,West,2010,1567582,0.027430781930387053,68,33,50881,18,0.8,0.82,0.73
2011,IL,216,Illinois,Midwest,2010,12830632,0.016834712428818784,259,68,50881,18,0.8,0.82,0.73
2011,IN,95,Indiana,Midwest,2010,6483802,0.014651897143065133,171,59,50881,18,0.8,0.82,0.73
2011,KS,43,Kansas,Midwest,2010,2853118,0.015071230842888377,49,21,50881,18,0.8,0.82,0.73
2011,KY,83,Kentucky,South,2010,4339367,0.019127213715733192,63,21,50881,18,0.8,0.82,0.73
2011,LA,34,Louisiana,South,2010,4533372,0.007499936029957391,37,12,50881,18,0.8,0.82,0.73
2011,MA,105,Massachusetts,Northeast,2010,6547629,0.01603633926112796,161,52,50881,18,0.8,0.82,0.73
2011,MD,74,Maryland,South,2010,5773552,0.012817066512954244,94,26,50881,18,0.8,0.82,0.73
2011,ME,42,Maine,Northeast,2010,1328361,0.031617911094950844,109,49,50881,18,0.8,0.82,0.73
2011,MI,159,Michigan,Midwest,2010,9883640,0.01608719054923085,402,131,50881,18,0.8,0.82,0.73
2011,MN,81,Minnesota,Midwest,2010,5303925,0.015271709158783352,183,56,50881,18,0.8,0.82,0.73
2011,MO,138,Missouri,Midwest,2010,5988927,0.023042524979850314,131,55,50881,18,0.8,0.82,0.73
2011,MS,22,Mississippi,South,2010,2967297,0.007414155037395987,16,NA,50881,18,0.8,0.82,0.73
2011,MT,48,Montana,West,2010,989415,0.04851351556222617,86,35,50881,18,0.8,0.82,0.73
2011,NC,193,North Carolina,South,2010,9535483,0.020240191293928164,287,71,50881,18,0.8,0.82,0.73
2011,ND,12,North Dakota,Midwest,2010,672591,0.01784145193735866,17,3,50881,18,0.8,0.82,0.73
2011,NE,27,Nebraska,Midwest,2010,1826341,0.014783657597349016,49,18,50881,18,0.8,0.82,0.73
2011,NH,33,New Hampshire,Northeast,2010,1316470,0.02506703532932767,77,21,50881,18,0.8,0.82,0.73
2011,NJ,92,New Jersey,Northeast,2010,8791894,0.010464184395307769,102,31,50881,18,0.8,0.82,0.73
2011,NM,35,New Mexico,West,2010,2059179,0.016997065335262258,91,30,50881,18,0.8,0.82,0.73
2011,NV,54,Nevada,West,2010,2700551,0.01999591935127313,43,20,50881,18,0.8,0.82,0.73
2011,NY,250,New York,Northeast,2010,19378102,0.012901160289072688,420,123,50881,18,0.8,0.82,0.73
2011,OH,155,Ohio,Midwest,2010,11536504,0.013435612729818322,269,81,50881,18,0.8,0.82,0.73
2011,OK,56,Oklahoma,South,2010,3751351,0.014927955288641347,28,10,50881,18,0.8,0.82,0.73
2011,OR,115,Oregon,West,2010,3831074,0.030017692166739666,323,148,50881,18,0.8,0.82,0.73
2011,PA,186,Pennsylvania,Northeast,2010,12702379,0.014642926336869653,352,146,50881,18,0.8,0.82,0.73
2011,RI,18,Rhode Island,Northeast,2010,1052567,0.017101049149365315,19,6,50881,18,0.8,0.82,0.73
2011,SC,116,South Carolina,South,2010,4625364,0.02507910728755618,70,17,50881,18,0.8,0.82,0.73
2011,SD,16,South Dakota,Midwest,2010,814180,0.019651674076985433,23,9,50881,18,0.8,0.82,0.73
2011,TN,98,Tennessee,South,2010,6346105,0.015442543103210552,108,31,50881,18,0.8,0.82,0.73
2011,TX,262,Texas,South,2010,25145561,0.010419334052638556,279,84,50881,18,0.8,0.82,0.73
2011,UT,55,Utah,West,2010,2763885,0.01989952548676953,36,18,50881,18,0.8,0.82,0.73
2011,VA,101,Virginia,South,2010,8001024,0.012623384206821527,238,54,50881,18,0.8,0.82,0.73
2011,VT,23,Vermont,Northeast,2010,625741,0.036756421586566966,76,34,50881,18,0.8,0.82,0.73
2011,WA,302,Washington,West,2010,6724540,0.0449101351170489,448,188,50881,18,0.8,0.82,0.73
2011,WI,112,Wisconsin,Midwest,2010,5686986,0.019694087518414848,237,126,50881,18,0.8,0.82,0.73
2011,WV,29,West Virginia,South,2010,1852994,0.01565034749168103,24,8,50881,18,0.8,0.82,0.73
2011,WY,21,Wyoming,West,2010,563626,0.03725874959636354,36,15,50881,18,0.8,0.82,0.73
2012,AK,48,Alaska,West,2010,710231,0.06758364532102935,40,25,52265,12,0.84,0.84,0.76
2012,AL,66,Alabama,South,2010,4779736,0.01380829401456482,37,15,52265,12,0.84,0.84,0.76
2012,AR,57,Arkansas,South,2010,2915918,0.019547874803063737,36,13,52265,12,0.84,0.84,0.76
2012,AZ,209,Arizona,West,2010,6392017,0.0326970344415542,120,55,52265,12,0.84,0.84,0.76
2012,CA,754,California,West,2010,37253956,0.020239461280300002,981,472,52265,12,0.84,0.84,0.76
2012,CO,118,Colorado,West,2010,5029196,0.02346299488029498,408,185,52265,12,0.84,0.84,0.76
2012,CT,156,Connecticut,Northeast,2010,3574097,0.04364738841727015,83,24,52265,12,0.84,0.84,0.76
