year,state,sightings_year,breweries,per_capita_gdp_current,num_movies,Urban,Suburban,Rural
2011,VT,23,34,50881,18,0.8,0.82,0.73
2011,WA,302,188,50881,18,0.8,0.82,0.73
2011,WI,112,126,50881,18,0.8,0.82,0.73
2011,WV,29,8,50881,18,0.8,0.82,0.73
2011,WY,21,15,50881,18,0.8,0.82,0.73
2012,AK,48,25,52265,12,0.84,0.84,0.76
2012,AL,66,15,52265,12,0.84,0.84,0.76
2012,AR,57,13,52265,12,0.84,0.84,0.76
2012,AZ,209,55,52265,12,0.84,0.84,0.76
2012,CA,754,472,52265,12,0.84,0.84,0.76
2012,CO,118,185,52265,12,0.84,0.84,0.76
2012,CT,156,24,52265,12,0.84,0.84,0.76
2012,DE,31,13,52265,12,0.84,0.84,0.76
2012,FL,457,89,52265,12,0.84,0.84,0.76
2012,GA,123,31,52265,12,0.84,0.84,0.76
2012,HI,34,15,52265,12,0.84,0.84,0.76
2012,IA,101,46,52265,12,0.84,0.84,0.76
2012,ID,57,39,52265,12,0.84,0.84,0.76
2012,IL,269,95,52265,12,0.84,0.84,0.76
2012,IN,145,72,52265,12,0.84,0.84,0.76
2012,KS,59,21,52265,12,0.84,0.84,0.76
2012,KY,62,25,52265,12,0.84,0.84,0.76
2012,LA,47,12,52265,12,0.84,0.84,0.76
2012,MA,157,65,52265,12,0.84,0.84,0.76
2012,MD,108,40,52265,12,0.84,0.84,0.76
2012,ME,101,53,52265,12,0.84,0.84,0.76
2012,MI,233,160,52265,12,0.84,0.84,0.76
2012,MN,143,70,52265,12,0.84,0.84,0.76
2012,MO,177,60,52265,12,0.84,0.84,0.76
2012,MS,44,4,52265,12,0.84,0.84,0.76
2012,MT,74,41,52265,12,0.84,0.84,0.76
2012,NC,245,94,52265,12,0.84,0.84,0.76
2012,ND,12,7,52265,12,0.84,0.84,0.76
2012,NE,47,20,52265,12,0.84,0.84,0.76
2012,NH,80,25,52265,12,0.84,0.84,0.76
2012,NJ,154,29,52265,12,0.84,0.84,0.76
2012,NM,71,38,52265,12,0.84,0.84,0.76
2012,NV,85,23,52265,12,0.84,0.84,0.76
2012,NY,379,150,52265,12,0.84,0.84,0.76
2012,OH,273,99,52265,12,0.84,0.84,0.76
2012,OK,94,13,52265,12,0.84,0.84,0.76
2012,OR,180,180,52265,12,0.84,0.84,0.76
2012,PA,292,162,52265,12,0.84,0.84,0.76
2012,RI,46,9,52265,12,0.84,0.84,0.76
2012,SC,185,23,52265,12,0.84,0.84,0.76
2012,SD,27,12,52265,12,0.84,0.84,0.76
2012,TN,125,45,52265,12,0.84,0.84,0.76
2012,TX,261,107,52265,12,0.84,0.84,0.76
2012,UT,110,22,52265,12,0.84,0.84,0.76
2012,VA,150,67,52265,12,0.84,0.84,0.76
2012,VT,57,39,52265,12,0.84,0.84,0.76
2012,WA,421,230,52265,12,0.84,0.84,0.76
2012,WI,156,146,52265,12,0.84,0.84,0.76
2012,WV,62,8,52265,12,0.84,0.84,0.76
2012,WY,14,19,52265,12,0.84,0.84,0.76
2013,AK,53,25,53484,17,0.86,0.85,0.78
2013,AL,85,23,53484,17,0.86,0.85,0.78
2013,AR,55,18,53484,17,0.86,0.85,0.78
2013,AZ,234,59,53484,17,0.86,0.85,0.78
2013,CA,716,528,53484,17,0.86,0.85,0.78
2013,CO,145,234,53484,17,0.86,0.85,0.78
2013,CT,140,39,53484,17,0.86,0.85,0.78
2013,DE,12,13,53484,17,0.86,0.85,0.78
2013,FL,543,113,53484,17,0.86,0.85,0.78
2013,GA,142,37,53484,17,0.86,0.85,0.78
2013,HI,53,17,53484,17,0.86,0.85,0.78
2013,IA,81,54,53484,17,0.86,0.85,0.78
2013,ID,100,42,53484,17,0.86,0.85,0.78
2013,IL,173,123,53484,17,0.86,0.85,0.78
2013,IN,144,95,53484,17,0.86,0.85,0.78
2013,KS,55,25,53484,17,0.86,0.85,0.78
2013,KY,98,25,53484,17,0.86,0.85,0.78
2013,LA,51,15,53484,17,0.86,0.85,0.78
2013,MA,195,82,53484,17,0.86,0.85,0.78
2013,MD,115,43,53484,17,0.86,0.85,0.78
2013,ME,81,60,53484,17,0.86,0.85,0.78
2013,MI,183,195,53484,17,0.86,0.85,0.78
2013,MN,125,75,53484,17,0.86,0.85,0.78
2013,MO,110,63,53484,17,0.86,0.85,0.78
2013,MS,39,7,53484,17,0.86,0.85,0.78
2013,MT,52,49,53484,17,0.86,0.85,0.78
2013,NC,198,125,53484,17,0.86,0.85,0.78
2013,ND,7,8,53484,17,0.86,0.85,0.78
2013,NE,28,25,53484,17,0.86,0.85,0.78
2013,NH,66,35,53484,17,0.86,0.85,0.78
2013,NJ,165,37,53484,17,0.86,0.85,0.78
2013,NM,85,48,53484,17,0.86,0.85,0.78
2013,NV,53,26,53484,17,0.86,0.85,0.78
2013,NY,252,193,53484,17,0.86,0.85,0.78
2013,OH,362,114,53484,17,0.86,0.85,0.78
2013,OK,81,17,53484,17,0.86,0.85,0.78
2013,OR,189,220,53484,17,0.86,0.85,0.78
2013,PA,306,183,53484,17,0.86,0.85,0.78
2013,RI,37,12,53484,17,0.86,0.85,0.78
2013,SC,157,30,53484,17,0.86,0.85,0.78
2013,SD,20,12,53484,17,0.86,0.85,0.78
2013,TN,124,51,53484,17,0.86,0.85,0.78
2013,TX,246,128,53484,17,0.86,0.85,0.78
2013,UT,90,24,53484,17,0.86,0.85,0.78
2013,VA,203,85,53484,17,0.86,0.85,0.78
2013,VT,65,45,53484,17,0.86,0.85,0.78
2013,WA,321,266,53484,17,0.86,0.85,0.78
2013,WI,178,146,53484,17,0.86,0.85,0.78
2013,WV,58,9,53484,17,0.86,0.85,0.78
2013,WY,17,25,53484,17,0.86,0.85,0.78
2014,AK,42,28,54516,11,0.85,0.85,0.79
2014,AL,126,25,54516,11,0.85,0.85,0.79
2014,AR,34,23,54516,11,0.85,0.85,0.79
2014,AZ,300,77,54516,11,0.85,0.85,0.79
2014,CA,864,654,54516,11,0.85,0.85,0.79
2014,CO,198,300,54516,11,0.85,0.85,0.79
2014,CT,95,50,54516,11,0.85,0.85,0.79
2014,DE,37,15,54516,11,0.85,0.85,0.79
2014,FL,639,158,54516,11,0.85,0.85,0.79
2014,GA,222,48,54516,11,0.85,0.85,0.79
2014,HI,69,20,54516,11,0.85,0.85,0.79
2014,IA,68,60,54516,11,0.85,0.85,0.79
2014,ID,89,51,54516,11,0.85,0.85,0.79
2014,IL,168,164,54516,11,0.85,0.85,0.79
2014,IN,146,116,54516,11,0.85,0.85,0.79
2014,KS,68,27,54516,11,0.85,0.85,0.79
2014,KY,89,38,54516,11,0.85,0.85,0.79
2014,LA,110,17,54516,11,0.85,0.85,0.79
2014,MA,198,98,54516,11,0.85,0.85,0.79
2014,MD,146,55,54516,11,0.85,0.85,0.79
2014,ME,53,71,54516,11,0.85,0.85,0.79
2014,MI,182,256,54516,11,0.85,0.85,0.79
2014,MN,103,113,54516,11,0.85,0.85,0.79
2014,MO,144,77,54516,11,0.85,0.85,0.79
2014,MS,44,10,54516,11,0.85,0.85,0.79
2014,MT,56,62,54516,11,0.85,0.85,0.79
2014,NC,280,155,54516,11,0.85,0.85,0.79
2014,ND,11,10,54516,11,0.85,0.85,0.79
2014,NE,25,35,54516,11,0.85,0.85,0.79
2014,NH,95,46,54516,11,0.85,0.85,0.79
2014,NJ,167,49,54516,11,0.85,0.85,0.79
2014,NM,109,60,54516,11,0.85,0.85,0.79
2014,NV,98,34,54516,11,0.85,0.85,0.79
2014,NY,325,255,54516,11,0.85,0.85,0.79
2014,OH,277,151,54516,11,0.85,0.85,0.79
2014,OK,93,18,54516,11,0.85,0.85,0.79
2014,OR,224,244,54516,11,0.85,0.85,0.79
2014,PA,378,233,54516,11,0.85,0.85,0.79
2014,RI,37,14,54516,11,0.85,0.85,0.79
2014,SC,259,37,54516,11,0.85,0.85,0.79
2014,SD,21,15,54516,11,0.85,0.85,0.79
2014,TN,147,69,54516,11,0.85,0.85,0.79
2014,TX,307,170,54516,11,0.85,0.85,0.79
2014,UT,75,27,54516,11,0.85,0.85,0.79
2014,VA,182,117,54516,11,0.85,0.85,0.79
2014,VT,37,51,54516,11,0.85,0.85,0.79
2014,WA,366,314,54516,11,0.85,0.85,0.79
2014,WI,146,168,54516,11,0.85,0.85,0.79
2014,WV,62,13,54516,11,0.85,0.85,0.79
2014,WY,21,28,54516,11,0.85,0.85,0.79
2015,AK,39,35,NA,8,0.85,0.85,0.78
2015,AL,66,30,NA,8,0.85,0.85,0.78
2015,AR,40,29,NA,8,0.85,0.85,0.78
2015,AZ,280,91,NA,8,0.85,0.85,0.78
2015,CA,801,788,NA,8,0.85,0.85,0.78
2015,CO,163,352,NA,8,0.85,0.85,0.78
2015,CT,85,59,NA,8,0.85,0.85,0.78
2015,DE,30,21,NA,8,0.85,0.85,0.78
2015,FL,468,205,NA,8,0.85,0.85,0.78
2015,GA,133,54,NA,8,0.85,0.85,0.78
2015,HI,27,26,NA,8,0.85,0.85,0.78
2015,IA,47,71,NA,8,0.85,0.85,0.78
2015,ID,97,57,NA,8,0.85,0.85,0.78
2015,IL,182,210,NA,8,0.85,0.85,0.78
2015,IN,79,151,NA,8,0.85,0.85,0.78
2015,KS,46,37,NA,8,0.85,0.85,0.78
2015,KY,70,48,NA,8,0.85,0.85,0.78
2015,LA,60,25,NA,8,0.85,0.85,0.78
2015,MA,147,124,NA,8,0.85,0.85,0.78
2015,MD,113,73,NA,8,0.85,0.85,0.78
2015,ME,58,84,NA,8,0.85,0.85,0.78
2015,MI,182,316,NA,8,0.85,0.85,0.78
2015,MN,152,142,NA,8,0.85,0.85,0.78
2015,MO,100,90,NA,8,0.85,0.85,0.78
2015,MS,40,14,NA,8,0.85,0.85,0.78
2015,MT,60,74,NA,8,0.85,0.85,0.78
2015,NC,185,207,NA,8,0.85,0.85,0.78
2015,ND,11,11,NA,8,0.85,0.85,0.78
2015,NE,23,39,NA,8,0.85,0.85,0.78
2015,NH,84,63,NA,8,0.85,0.85,0.78
2015,NJ,129,71,NA,8,0.85,0.85,0.78
2015,NM,75,71,NA,8,0.85,0.85,0.78
2015,NV,111,39,NA,8,0.85,0.85,0.78
2015,NY,295,329,NA,8,0.85,0.85,0.78
2015,OH,213,187,NA,8,0.85,0.85,0.78
2015,OK,68,21,NA,8,0.85,0.85,0.78
2015,OR,213,281,NA,8,0.85,0.85,0.78
2015,PA,239,278,NA,8,0.85,0.85,0.78
2015,RI,48,15,NA,8,0.85,0.85,0.78
2015,SC,106,51,NA,8,0.85,0.85,0.78
2015,SD,17,19,NA,8,0.85,0.85,0.78
2015,TN,108,88,NA,8,0.85,0.85,0.78
2015,TX,184,220,NA,8,0.85,0.85,0.78
2015,UT,74,29,NA,8,0.85,0.85,0.78
2015,VA,148,155,NA,8,0.85,0.85,0.78
2015,VT,46,66,NA,8,0.85,0.85,0.78
2015,WA,268,383,NA,8,0.85,0.85,0.78
2015,WI,130,189,NA,8,0.85,0.85,0.78
2015,WV,56,17,NA,8,0.85,0.85,0.78
2015,WY,19,32,NA,8,0.85,0.85,0.78
2016,AK,42,36,NA,13,NA,NA,NA
2016,AL,51,37,NA,13,NA,NA,NA
2016,AR,41,34,NA,13,NA,NA,NA
2016,AZ,232,110,NA,13,NA,NA,NA
2016,CA,572,927,NA,13,NA,NA,NA
2016,CO,197,386,NA,13,NA,NA,NA
2016,CT,71,76,NA,13,NA,NA,NA
2016,DE,18,25,NA,13,NA,NA,NA
2016,FL,358,264,NA,13,NA,NA,NA
2016,GA,121,69,NA,13,NA,NA,NA
2016,HI,29,23,NA,13,NA,NA,NA
2016,IA,40,94,NA,13,NA,NA,NA
2016,ID,73,67,NA,13,NA,NA,NA
2016,IL,153,244,NA,13,NA,NA,NA
2016,IN,83,163,NA,13,NA,NA,NA
2016,KS,49,47,NA,13,NA,NA,NA
2016,KY,51,60,NA,13,NA,NA,NA
2016,LA,48,34,NA,13,NA,NA,NA
2016,MA,111,146,NA,13,NA,NA,NA
2016,MD,96,88,NA,13,NA,NA,NA
2016,ME,69,102,NA,13,NA,NA,NA
2016,MI,136,379,NA,13,NA,NA,NA
2016,MN,81,165,NA,13,NA,NA,NA
2016,MO,111,116,NA,13,NA,NA,NA
2016,MS,32,14,NA,13,NA,NA,NA
2016,MT,49,79,NA,13,NA,NA,NA
2016,NC,215,260,NA,13,NA,NA,NA
2016,ND,12,15,NA,13,NA,NA,NA
2016,NE,16,47,NA,13,NA,NA,NA
2016,NH,51,73,NA,13,NA,NA,NA
2016,NJ,127,96,NA,13,NA,NA,NA
2016,NM,78,86,NA,13,NA,NA,NA
2016,NV,64,44,NA,13,NA,NA,NA
2016,NY,213,394,NA,13,NA,NA,NA
2016,OH,149,236,NA,13,NA,NA,NA
2016,OK,43,26,NA,13,NA,NA,NA
2016,OR,166,304,NA,13,NA,NA,NA
2016,PA,197,333,NA,13,NA,NA,NA
2016,RI,33,17,NA,13,NA,NA,NA
2016,SC,94,59,NA,13,NA,NA,NA
2016,SD,22,21,NA,13,NA,NA,NA
2016,TN,112,101,NA,13,NA,NA,NA
2016,TX,149,266,NA,13,NA,NA,NA
2016,UT,87,34,NA,13,NA,NA,NA
2016,VA,116,209,NA,13,NA,NA,NA
2016,VT,21,73,NA,13,NA,NA,NA
2016,WA,227,424,NA,13,NA,NA,NA
2016,WI,119,217,NA,13,NA,NA,NA
2016,WV,29,24,NA,13,NA,NA,NA
2016,WY,15,33,NA,13,NA,NA,NA
